ui_id,ui_key,symbol,current_text,target_text_th,translation_status,scope_class,current_language,ui_areas,usage_count,definition_kind,source_file,source_line,line_count,control_codes,has_placeholders,width_constraint_status,visual_qa_status,translator_note
SM0036,local:src/battle_message.c:sText_PkmnBurnedBy,sText_PkmnBurnedBy,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
burned {B_EFF_NAME_WITH_PREFIX}!","{B_SCR_ACTIVE_NAME_WITH_PREFIX} ใช้ {B_SCR_ACTIVE_ABILITY}
ทำให้ {B_EFF_NAME_WITH_PREFIX} ถูกไฟไหม้!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,95,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY}; {B_EFF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-170911-phase6-batch16-battle-drain-burn-freeze-messages: preview/build passed; visual QA pending.; GLCC 20260813-170911-phase6-batch16-battle-drain-burn-freeze-messages: visual QA passed. Batch 16 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0037,local:src/battle_message.c:sText_PkmnHurtByBurn,sText_PkmnHurtByBurn,"{B_ATK_NAME_WITH_PREFIX} is hurt
by its burn!","{B_ATK_NAME_WITH_PREFIX} บาดเจ็บ
จากไฟไหม้!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,96,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-170911-phase6-batch16-battle-drain-burn-freeze-messages: preview/build passed; visual QA pending.; GLCC 20260813-170911-phase6-batch16-battle-drain-burn-freeze-messages: visual QA passed. Batch 16 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0038,local:src/battle_message.c:sText_PkmnWasFrozen,sText_PkmnWasFrozen,"{B_EFF_NAME_WITH_PREFIX} was
frozen solid!","{B_EFF_NAME_WITH_PREFIX}
ถูกแช่แข็ง!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,98,2,{B_EFF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-170911-phase6-batch16-battle-drain-burn-freeze-messages: preview/build passed; visual QA pending.; GLCC 20260813-170911-phase6-batch16-battle-drain-burn-freeze-messages: visual QA passed. Batch 16 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0039,local:src/battle_message.c:sText_PkmnFrozenBy,sText_PkmnFrozenBy,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
froze {B_EFF_NAME_WITH_PREFIX} solid!","{B_SCR_ACTIVE_NAME_WITH_PREFIX} ใช้ {B_SCR_ACTIVE_ABILITY}
ทำให้ {B_EFF_NAME_WITH_PREFIX} ถูกแช่แข็ง!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,99,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY}; {B_EFF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-170911-phase6-batch16-battle-drain-burn-freeze-messages: preview/build passed; visual QA pending.; GLCC 20260813-170911-phase6-batch16-battle-drain-burn-freeze-messages: visual QA passed. Batch 16 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0040,local:src/battle_message.c:sText_PkmnIsFrozen,sText_PkmnIsFrozen,"{B_ATK_NAME_WITH_PREFIX} is
frozen solid!","{B_ATK_NAME_WITH_PREFIX}
ถูกแช่แข็งอยู่!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,100,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-171826-phase6-batch17-battle-freeze-thaw-paralysis-messages: preview/build passed; visual QA pending.; GLCC 20260813-171826-phase6-batch17-battle-freeze-thaw-paralysis-messages: visual QA passed. Batch 17 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0041,local:src/battle_message.c:sText_PkmnWasDefrosted,sText_PkmnWasDefrosted,"{B_DEF_NAME_WITH_PREFIX} was
defrosted!","{B_DEF_NAME_WITH_PREFIX}
ละลายจากน้ำแข็งแล้ว!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,101,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-171826-phase6-batch17-battle-freeze-thaw-paralysis-messages: preview/build passed; visual QA pending.; GLCC 20260813-171826-phase6-batch17-battle-freeze-thaw-paralysis-messages: visual QA passed. Batch 17 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0042,local:src/battle_message.c:sText_PkmnWasDefrosted2,sText_PkmnWasDefrosted2,"{B_ATK_NAME_WITH_PREFIX} was
defrosted!","{B_ATK_NAME_WITH_PREFIX}
ละลายจากน้ำแข็งแล้ว!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,102,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-171826-phase6-batch17-battle-freeze-thaw-paralysis-messages: preview/build passed; visual QA pending.; GLCC 20260813-171826-phase6-batch17-battle-freeze-thaw-paralysis-messages: visual QA passed. Batch 17 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0043,local:src/battle_message.c:sText_PkmnWasDefrostedBy,sText_PkmnWasDefrostedBy,"{B_ATK_NAME_WITH_PREFIX} was
defrosted by {B_CURRENT_MOVE}!","{B_ATK_NAME_WITH_PREFIX} ละลายจากน้ำแข็ง
ด้วย {B_CURRENT_MOVE}!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,103,2,{B_ATK_NAME_WITH_PREFIX}; {B_CURRENT_MOVE},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-171826-phase6-batch17-battle-freeze-thaw-paralysis-messages: preview/build passed; visual QA pending.; GLCC 20260813-171826-phase6-batch17-battle-freeze-thaw-paralysis-messages: visual QA passed. Batch 17 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0044,local:src/battle_message.c:sText_PkmnWasParalyzed,sText_PkmnWasParalyzed,"{B_EFF_NAME_WITH_PREFIX} is paralyzed!
It may be unable to move!","{B_EFF_NAME_WITH_PREFIX} เป็นอัมพาต!
อาจขยับไม่ได้!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,104,2,{B_EFF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-171826-phase6-batch17-battle-freeze-thaw-paralysis-messages: preview/build passed; visual QA pending.; GLCC 20260813-171826-phase6-batch17-battle-freeze-thaw-paralysis-messages: visual QA passed. Batch 17 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0045,local:src/battle_message.c:sText_PkmnWasParalyzedBy,sText_PkmnWasParalyzedBy,"{B_SCR_ACTIVE_NAME_WITH_PREFIX}'s {B_SCR_ACTIVE_ABILITY}
paralyzed {B_EFF_NAME_WITH_PREFIX}!\lIt may be unable to move!","{B_SCR_ACTIVE_NAME_WITH_PREFIX} ใช้ {B_SCR_ACTIVE_ABILITY}
ทำให้ {B_EFF_NAME_WITH_PREFIX} เป็นอัมพาต!\lอาจขยับไม่ได้!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,105,2,{B_SCR_ACTIVE_NAME_WITH_PREFIX}; {B_SCR_ACTIVE_ABILITY}; {B_EFF_NAME_WITH_PREFIX}; \l,yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-173022-phase6-batch18-battle-paralysis-dream-status-messages: preview/build passed; visual QA pending.; GLCC 20260813-173022-phase6-batch18-battle-paralysis-dream-status-messages: visual QA passed. Batch 18 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0046,local:src/battle_message.c:sText_PkmnIsParalyzed,sText_PkmnIsParalyzed,"{B_ATK_NAME_WITH_PREFIX} is paralyzed!
It can't move!","{B_ATK_NAME_WITH_PREFIX} เป็นอัมพาต!
ขยับไม่ได้!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,106,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-173022-phase6-batch18-battle-paralysis-dream-status-messages: preview/build passed; visual QA pending.; GLCC 20260813-173022-phase6-batch18-battle-paralysis-dream-status-messages: visual QA passed. Batch 18 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0047,local:src/battle_message.c:sText_PkmnIsAlreadyParalyzed,sText_PkmnIsAlreadyParalyzed,"{B_DEF_NAME_WITH_PREFIX} is
already paralyzed!","{B_DEF_NAME_WITH_PREFIX}
เป็นอัมพาตอยู่แล้ว!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,107,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-173022-phase6-batch18-battle-paralysis-dream-status-messages: preview/build passed; visual QA pending.; GLCC 20260813-173022-phase6-batch18-battle-paralysis-dream-status-messages: visual QA passed. Batch 18 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0048,local:src/battle_message.c:sText_PkmnHealedParalysis,sText_PkmnHealedParalysis,"{B_DEF_NAME_WITH_PREFIX} was
healed of paralysis!","{B_DEF_NAME_WITH_PREFIX}
หายจากอัมพาตแล้ว!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,108,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-173022-phase6-batch18-battle-paralysis-dream-status-messages: preview/build passed; visual QA pending.; GLCC 20260813-173022-phase6-batch18-battle-paralysis-dream-status-messages: visual QA passed. Batch 18 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0049,local:src/battle_message.c:sText_PkmnDreamEaten,sText_PkmnDreamEaten,"{B_DEF_NAME_WITH_PREFIX}'s
dream was eaten!","ความฝันของ {B_DEF_NAME_WITH_PREFIX}
ถูกกลืนกิน!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,109,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-173022-phase6-batch18-battle-paralysis-dream-status-messages: preview/build passed; visual QA pending.; GLCC 20260813-173022-phase6-batch18-battle-paralysis-dream-status-messages: visual QA passed. Batch 18 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0050,local:src/battle_message.c:sText_StatsWontIncrease,sText_StatsWontIncrease,"{B_ATK_NAME_WITH_PREFIX}'s {B_BUFF1}
won't go higher!","{B_ATK_NAME_WITH_PREFIX} ค่า {B_BUFF1}
เพิ่มไปกว่านี้ไม่ได้!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,110,2,{B_ATK_NAME_WITH_PREFIX}; {B_BUFF1},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-174650-phase6-batch19-battle-stat-team-confusion-messages: preview/build passed; visual QA pending.; GLCC 20260813-174650-phase6-batch19-battle-stat-team-confusion-messages: visual QA passed. Batch 19 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0051,local:src/battle_message.c:sText_StatsWontDecrease,sText_StatsWontDecrease,"{B_DEF_NAME_WITH_PREFIX}'s {B_BUFF1}
won't go lower!","{B_DEF_NAME_WITH_PREFIX} ค่า {B_BUFF1}
ลดไปกว่านี้ไม่ได้!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,111,2,{B_DEF_NAME_WITH_PREFIX}; {B_BUFF1},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-174650-phase6-batch19-battle-stat-team-confusion-messages: preview/build passed; visual QA pending.; GLCC 20260813-174650-phase6-batch19-battle-stat-team-confusion-messages: visual QA passed. Batch 19 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0052,local:src/battle_message.c:sText_TeamStoppedWorking,sText_TeamStoppedWorking,"Your team's {B_BUFF1}
stopped working!","{B_BUFF1} ของทีมคุณ
หมดผลแล้ว!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,112,2,{B_BUFF1},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-174650-phase6-batch19-battle-stat-team-confusion-messages: preview/build passed; visual QA pending.; GLCC 20260813-174650-phase6-batch19-battle-stat-team-confusion-messages: visual QA passed. Batch 19 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0053,local:src/battle_message.c:sText_FoeStoppedWorking,sText_FoeStoppedWorking,"The foe's {B_BUFF1}
stopped working!","{B_BUFF1} ของฝ่ายตรงข้าม
หมดผลแล้ว!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,113,2,{B_BUFF1},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-174650-phase6-batch19-battle-stat-team-confusion-messages: preview/build passed; visual QA pending.; GLCC 20260813-174650-phase6-batch19-battle-stat-team-confusion-messages: visual QA passed. Batch 19 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0054,local:src/battle_message.c:sText_PkmnIsConfused,sText_PkmnIsConfused,"{B_ATK_NAME_WITH_PREFIX} is
confused!","{B_ATK_NAME_WITH_PREFIX}
สับสน!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,114,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-174650-phase6-batch19-battle-stat-team-confusion-messages: preview/build passed; visual QA pending.; GLCC 20260813-174650-phase6-batch19-battle-stat-team-confusion-messages: visual QA passed. Batch 19 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0055,local:src/battle_message.c:sText_PkmnHealedConfusion,sText_PkmnHealedConfusion,"{B_ATK_NAME_WITH_PREFIX} snapped
out of confusion!","{B_ATK_NAME_WITH_PREFIX}
หายสับสนแล้ว!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,115,2,{B_ATK_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-183007-phase6-batch20-battle-confusion-infatuation-messages: preview/build passed; visual QA pending.; GLCC 20260813-183007-phase6-batch20-battle-confusion-infatuation-messages: visual QA passed. Batch 20 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0056,local:src/battle_message.c:sText_PkmnWasConfused,sText_PkmnWasConfused,"{B_EFF_NAME_WITH_PREFIX} became
confused!","{B_EFF_NAME_WITH_PREFIX}
เกิดอาการสับสน!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,116,2,{B_EFF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-183007-phase6-batch20-battle-confusion-infatuation-messages: preview/build passed; visual QA pending.; GLCC 20260813-183007-phase6-batch20-battle-confusion-infatuation-messages: visual QA passed. Batch 20 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0057,local:src/battle_message.c:sText_PkmnAlreadyConfused,sText_PkmnAlreadyConfused,"{B_DEF_NAME_WITH_PREFIX} is
already confused!","{B_DEF_NAME_WITH_PREFIX}
สับสนอยู่แล้ว!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,117,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-183007-phase6-batch20-battle-confusion-infatuation-messages: preview/build passed; visual QA pending.; GLCC 20260813-183007-phase6-batch20-battle-confusion-infatuation-messages: visual QA passed. Batch 20 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0058,local:src/battle_message.c:sText_PkmnFellInLove,sText_PkmnFellInLove,"{B_DEF_NAME_WITH_PREFIX}
fell in love!","{B_DEF_NAME_WITH_PREFIX}
ตกหลุมรัก!",proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,118,2,{B_DEF_NAME_WITH_PREFIX},yes,pending_usage_to_window_mapping,proof_passed,"GLCC 20260813-183007-phase6-batch20-battle-confusion-infatuation-messages: preview/build passed; visual QA pending.; GLCC 20260813-183007-phase6-batch20-battle-confusion-infatuation-messages: visual QA passed. Batch 20 QA Gallery reviewed: 5/5 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
