id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,scope_decision,scope_decision
dlg_94ef50dc35372d31,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3558,nickname,ZAPDOS,ZAPDOS,,untranslated,,,dup_00910,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_8ecb53a799ae8590,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3589,nickname,HITMONLEE,HITMONLEE,,untranslated,,,dup_00300,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_c56f765888af054e,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3608,nickname,PORYGON2,PORYGON2,,untranslated,,,dup_00595,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_fb20a6311e434a9c,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3627,nickname,SUICUNE,SUICUNE,,untranslated,,,dup_00734,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_859e7d843695a59f,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3646,nickname,HOUNDOOM,HOUNDOOM,,untranslated,,,dup_00303,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_5b33df3e2b2a6994,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3665,nickname,STANTLER,STANTLER,,untranslated,,,dup_00718,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_492fa8c9c6356a87,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3684,nickname,ARTICUNO,ARTICUNO,,untranslated,,,dup_00045,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_548d743a1698c295,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3742,nickname,SNORLAX,SNORLAX,,untranslated,,,dup_00704,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_32cc73e35c11765e,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3762,nickname,MILTANK,MILTANK,,untranslated,,,dup_00487,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_0a9e0fbee96c9121,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3782,nickname,URSARING,URSARING,,untranslated,,,dup_00818,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_7572b92221f0547c,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3802,nickname,SLAKING,SLAKING,,untranslated,,,dup_00692,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_3e5608bc1b1829f0,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3822,nickname,KANGASKHAN,KANGASKHAN,,untranslated,,,dup_00401,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_bc999a3061eb75ee,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3842,nickname,ZANGOOSE,ZANGOOSE,,untranslated,,,dup_00909,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_2ff8605a77159398,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3874,nickname,SLOWKING,SLOWKING,,untranslated,,,dup_00697,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_bcd98c9c127c277d,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3894,nickname,ESPEON,ESPEON,,untranslated,,,dup_00226,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_b0da64c25612dba5,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3914,nickname,STARMIE,STARMIE,,untranslated,,,dup_00720,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_d67d01ce17684b6e,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3934,nickname,GENGAR,GENGAR,,untranslated,,,dup_00270,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_b557df2eef625f50,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3954,nickname,GARDEVOIR,GARDEVOIR,,untranslated,,,dup_00268,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_0a060d61a9b71f5d,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,3974,nickname,ALAKAZAM,ALAKAZAM,,untranslated,,,dup_00025,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_8f63cb55d2d65dcb,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4021,nickname,SWELLOW,SWELLOW,,untranslated,,,dup_00744,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_e0b910a4642d085e,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4041,nickname,MACHAMP,MACHAMP,,untranslated,,,dup_00450,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_27a096f21a6b6125,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4061,nickname,URSARING,URSARING,,untranslated,,,dup_00818,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_7ff188aba588f404,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4081,nickname,KINGLER,KINGLER,,untranslated,,,dup_00408,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_1048114abf83db78,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4101,nickname,TYRANITAR,TYRANITAR,,untranslated,,,dup_00794,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_230ffd994ba5d5ac,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4121,nickname,DRAGONITE,DRAGONITE,,untranslated,,,dup_00198,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_8c7095be0622c687,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4153,nickname,JOLTEON,JOLTEON,,untranslated,,,dup_00396,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_e01dbb6ec757d674,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4173,nickname,ALAKAZAM,ALAKAZAM,,untranslated,,,dup_00025,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_43500a20759a36ec,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4193,nickname,STARMIE,STARMIE,,untranslated,,,dup_00720,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_7f9c27e5461fcfa0,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4213,nickname,DUSCLOPS,DUSCLOPS,,untranslated,,,dup_00205,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_7b2f68b53f1358a9,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4233,nickname,NINETALES,NINETALES,,untranslated,,,dup_00521,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_647203b5c0e29bf3,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4253,nickname,BANETTE,BANETTE,,untranslated,,,dup_00066,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_07be8f6f41d8a77b,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4300,nickname,WOBBUFFET,WOBBUFFET,,untranslated,,,dup_00858,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_0150d6a30a0b5968,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4320,nickname,EXPLOUD,EXPLOUD,,untranslated,,,dup_00233,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_0008c5fa9d2887aa,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4340,nickname,CROBAT,CROBAT,,untranslated,,,dup_00159,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_c6c634160c291b34,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4360,nickname,DUGTRIO,DUGTRIO,,untranslated,,,dup_00204,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_ea68275d01a5e855,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4380,nickname,ELECTRODE,ELECTRODE,,untranslated,,,dup_00216,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_840f9e030c1dac9c,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4400,nickname,GENGAR,GENGAR,,untranslated,,,dup_00270,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_a82042a9115bc360,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4432,nickname,LAPRAS,LAPRAS,,untranslated,,,dup_00417,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_5952406b5dfe351b,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4452,nickname,ABSOL,ABSOL,,untranslated,,,dup_00022,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_ffa1989aa748f098,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4472,nickname,ALTARIA,ALTARIA,,untranslated,,,dup_00026,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_c0bb452d3deb5fbe,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4492,nickname,DEWGONG,DEWGONG,,untranslated,,,dup_00189,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_d09fae368b792453,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4512,nickname,POLITOED,POLITOED,,untranslated,,,dup_00592,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_52c6482cbb1ac5d3,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4532,nickname,MAROWAK,MAROWAK,,untranslated,,,dup_00469,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_aca4c387511debcb,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4579,nickname,FORRETRESS,FORRETRESS,,untranslated,,,dup_00260,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_68344453f41f14f2,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4598,nickname,ELECTRODE,ELECTRODE,,untranslated,,,dup_00216,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_8c8b56ea35e4701e,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4617,nickname,EXEGGUTOR,EXEGGUTOR,,untranslated,,,dup_00231,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_72d87595c1ace659,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4637,nickname,DUSCLOPS,DUSCLOPS,,untranslated,,,dup_00205,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_f3b7c3a7cc80b2d4,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4656,nickname,NINETALES,NINETALES,,untranslated,,,dup_00521,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_89d53e981bec5ba8,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4675,nickname,BANETTE,BANETTE,,untranslated,,,dup_00066,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_725f4837d74f06d6,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4706,nickname,SALAMENCE,SALAMENCE,,untranslated,,,dup_00658,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_6e070d445c8fdda4,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4725,nickname,GENGAR,GENGAR,,untranslated,,,dup_00270,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_521f7829934df496,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4744,nickname,GYARADOS,GYARADOS,,untranslated,,,dup_00289,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_196b91a1782f8a48,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4763,nickname,GENGAR,GENGAR,,untranslated,,,dup_00270,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_79d7c1177602f22a,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4783,nickname,DUSCLOPS,DUSCLOPS,,untranslated,,,dup_00205,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_81e9d640d035b879,trainer,trainer_dialogue,,,,,src/data/battle_frontier/trainer_hill.h,4803,nickname,MISDREAVUS,MISDREAVUS,,untranslated,,,dup_00491,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_f3cec7a438da6424,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_feelings.h,63,gEasyChatWord_Defeated,DEFEATED,DEFEATED,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_5d4e9d3f4af71f8c,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,1,gEasyChatWord_IChooseYou,I CHOOSE YOU,I CHOOSE YOU,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_50275d4c8697abb7,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,2,gEasyChatWord_Gotcha,GOTCHA,GOTCHA,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_c253bfbc161be103,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,3,gEasyChatWord_Trade,TRADE,TRADE,,untranslated,,,dup_00783,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_168be9d01eccb48e,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,4,gEasyChatWord_Sapphire,SAPPHIRE,SAPPHIRE,,untranslated,,,dup_00662,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_90cd43697d9f5251,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,5,gEasyChatWord_Evolve,EVOLVE,EVOLVE,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_2c29e90c16f16054,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,6,gEasyChatWord_Encyclopedia,ENCYCLOPEDIA,ENCYCLOPEDIA,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_5912e63c7f82000a,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,7,gEasyChatWord_Nature,NATURE,NATURE,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_d5955033812eec98,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,8,gEasyChatWord_Center,CENTER,CENTER,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_63cfd8c524a311c8,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,9,gEasyChatWord_Egg,EGG,EGG,,untranslated,,,dup_00213,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_37f7b2c83529a6df,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,10,gEasyChatWord_Link,LINK,LINK,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_89b6ce7cb6db1551,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,11,gEasyChatWord_SpAbility,SP. ABILITY,SP. ABILITY,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_a31a7ae085040fea,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,12,gEasyChatWord_Trainer,TRAINER,TRAINER,,untranslated,,,dup_00784,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_398ef2d3e3395650,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,13,gEasyChatWord_Version,VERSION,VERSION,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_f0b3bfe966a8dad9,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,14,gEasyChatWord_Pokenav,POKéNAV,POKéNAV,,untranslated,,,dup_00591,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_cb9c4d13419d1f4c,trainer,trainer_dialogue,,,,,src/data/easy_chat/easy_chat_group_trainer.h,15,gEasyChatWord_Pokemon,POKéMON,POKéMON,,untranslated,,,dup_00587,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
