id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes
dlg_4df79a104565cdd7,optional_npc,,,AquaHideout_B2F,AquaHideout B2F,,data/maps/AquaHideout_B2F/scripts.inc,102,AquaHideout_B2F_Text_OurBossGotThroughHisPreparations,"Hehehe!\pWhile I was toying with you, our BOSS\ngot through his preparations!$","Hehehe!
[PAGE]
While I was toying with you, our BOSS
got through his preparations!",,untranslated,\p | \n,,,Main-story status is not proven by static source evidence.
dlg_e519e47500866de5,optional_npc,,,AquaHideout_B2F,AquaHideout B2F,,data/maps/AquaHideout_B2F/scripts.inc,117,AquaHideout_B2F_Text_Grunt4Intro,"Wahahah, I grew weary of waiting!\nYou owe me a battle, too!$","Wahahah, I grew weary of waiting!
You owe me a battle, too!",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_d874cfa407173b0e,optional_npc,,,AquaHideout_B2F,AquaHideout B2F,,data/maps/AquaHideout_B2F/scripts.inc,121,AquaHideout_B2F_Text_Grunt4Defeat,Tired of waiting…\nLost and dazed…$,"Tired of waiting…
Lost and dazed…",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_f1c8531ae746bf0a,optional_npc,,,AquaHideout_B2F,AquaHideout B2F,,data/maps/AquaHideout_B2F/scripts.inc,129,AquaHideout_B2F_Text_Grunt6Intro,"Warp panels, the HIDEOUT's pride\nand joy!\pYou're clueless about where you are,\naren't you?\pFluster and tire out the enemy, then\nlower the boom! That's our plan!$","Warp panels, the HIDEOUT's pride
and joy!
[PAGE]
You're clueless about where you are,
aren't you?
[PAGE]
Fluster and tire out the enemy, then
lower the boom! That's our plan!",,untranslated,\n | \p | \n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_82d7b18e4c4ff854,optional_npc,,,AquaHideout_B2F,AquaHideout B2F,,data/maps/AquaHideout_B2F/scripts.inc,137,AquaHideout_B2F_Text_Grunt6Defeat,What's wrong with you?\nYou're not tired at all!$,"What's wrong with you?
You're not tired at all!",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_bb9a987b3342848c,optional_npc,,,AquaHideout_B2F,AquaHideout B2F,,data/maps/AquaHideout_B2F/scripts.inc,147,AquaHideout_B2F_Text_Grunt8Intro,"When I joined TEAM AQUA, the first\nthing I had to learn was how these\lwarp panels connected.$","When I joined TEAM AQUA, the first
thing I had to learn was how these
warp panels connected.",,untranslated,\n | \l,,,Main-story status is not proven by static source evidence.
dlg_1913ddf47958e924,optional_npc,,,AquaHideout_B2F,AquaHideout B2F,,data/maps/AquaHideout_B2F/scripts.inc,152,AquaHideout_B2F_Text_Grunt8Defeat,I was too occupied thinking about\nthe warp panels…$,"I was too occupied thinking about
the warp panels…",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_96fa79bd2625ad3f,trainer,trainer_dialogue,,BattleFrontier_BattleDomeBattleRoom,BattleFrontier BattleDomeBattleRoom,,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,927,BattleFrontier_BattleDomeBattleRoom_Text_PlayerVersusTrainer,{STR_VAR_1}\nmatch!\p{PLAYER} versus {STR_VAR_2}!\pLet the battle begin!$,"{STR_VAR_1}
match!
[PAGE]
{PLAYER} versus {STR_VAR_2}!
[PAGE]
Let the battle begin!",,untranslated,{STR_VAR_1} | \n | \p | {PLAYER} | {STR_VAR_2} | \p,{STR_VAR_1} | {PLAYER} | {STR_VAR_2},,
dlg_f33b9b844068a06a,trainer,trainer_dialogue,,BattleFrontier_BattleDomeBattleRoom,BattleFrontier BattleDomeBattleRoom,,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,937,BattleFrontier_BattleDomeBattleRoom_Text_TrainerIsWinner,{STR_VAR_2} is the winner!\nCongratulations!$,"{STR_VAR_2} is the winner!
Congratulations!",,untranslated,{STR_VAR_2} | \n,{STR_VAR_2},,
dlg_cb7f29bef4209d1b,trainer,trainer_dialogue,,BattleFrontier_BattleDomeBattleRoom,BattleFrontier BattleDomeBattleRoom,,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,959,BattleFrontier_BattleDomeBattleRoom_Text_RefereesDecidedWinnerTrainer,"The REFEREES have reached\na decision!\pThe winner is…\nOh, my goodness!\lThe winner is {STR_VAR_1}!\lCongratulations!$","The REFEREES have reached
a decision!
[PAGE]
The winner is…
Oh, my goodness!
The winner is {STR_VAR_1}!
Congratulations!",,untranslated,\n | \p | \n | \l | {STR_VAR_1} | \l,{STR_VAR_1},,
dlg_9422bbb39ab77477,trainer,trainer_dialogue,,BattleFrontier_BattleDomeBattleRoom,BattleFrontier BattleDomeBattleRoom,,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,1017,BattleFrontier_BattleDomeBattleRoom_Text_CanAnyoneHopeToBeatTrainer,Can anyone hope to beat this\nTRAINER?\p$,"Can anyone hope to beat this
TRAINER?
[PAGE]
",,untranslated,\n | \p,,,
dlg_3558bf2b84be2158,trainer,trainer_dialogue,,BattleFrontier_BattleDomeBattleRoom,BattleFrontier BattleDomeBattleRoom,,data/maps/BattleFrontier_BattleDomeBattleRoom/scripts.inc,1022,BattleFrontier_BattleDomeBattleRoom_Text_DoBattlesExistSolelyForTrainer,Do battles exist solely for\nthis TRAINER?\p$,"Do battles exist solely for
this TRAINER?
[PAGE]
",,untranslated,\n | \p,,,
dlg_b469b341fb9997bd,sign,,,BattleFrontier_BattleDomeLobby,BattleFrontier BattleDomeLobby,,data/maps/BattleFrontier_BattleDomeLobby/scripts.inc,603,BattleFrontier_OutsideWest_Text_BattleDomeSign2,The BATTLE DOME\nBecome the Unbeatable Superstar!$,"The BATTLE DOME
Become the Unbeatable Superstar!",,untranslated,\n,,,
dlg_632bc36c1c5a7723,trainer,trainer_dialogue,,BattleFrontier_BattleDomeLobby,BattleFrontier BattleDomeLobby,,data/maps/BattleFrontier_BattleDomeLobby/scripts.inc,632,BattleFrontier_BattleDomeLobby_Text_CongratsDefeatedTucker,Congratulations!\pYou defeated the DOME ACE and won\nthe Battle Tournament!$,"Congratulations!
[PAGE]
You defeated the DOME ACE and won
the Battle Tournament!",,untranslated,\p | \n,,,
dlg_982c37c86c4438fb,trainer,trainer_dialogue,,BattleFrontier_BattleDomePreBattleRoom,BattleFrontier BattleDomePreBattleRoom,,data/maps/BattleFrontier_BattleDomePreBattleRoom/scripts.inc,334,BattleFrontier_BattleDomePreBattleRoom_Text_PlayersNextOpponentIsTrainer,{PLAYER}'s next opponent\nis this TRAINER.$,"{PLAYER}'s next opponent
is this TRAINER.",,untranslated,{PLAYER} | \n,{PLAYER},,
dlg_34b9db60f241572c,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,495,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInNormalType,The TRAINER is apparently skilled\nin the handling of the NORMAL type.$,"The TRAINER is apparently skilled
in the handling of the NORMAL type.",,untranslated,\n,,,
dlg_a279079d62cee97c,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,499,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInFireType,The TRAINER is apparently skilled\nin the handling of the FIRE type.$,"The TRAINER is apparently skilled
in the handling of the FIRE type.",,untranslated,\n,,,
dlg_8986a533e5958420,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,503,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInWaterType,The TRAINER is apparently skilled\nin the handling of the WATER type.$,"The TRAINER is apparently skilled
in the handling of the WATER type.",,untranslated,\n,,,
dlg_ad78aad8dd84bbad,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,507,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInElectricType,The TRAINER is apparently skilled\nin the handling of the ELECTRIC type.$,"The TRAINER is apparently skilled
in the handling of the ELECTRIC type.",,untranslated,\n,,,
dlg_40c88b494573d981,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,511,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInGrassType,The TRAINER is apparently skilled\nin the handling of the GRASS type.$,"The TRAINER is apparently skilled
in the handling of the GRASS type.",,untranslated,\n,,,
dlg_8570c6d8e1ad4fe3,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,515,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInIceType,The TRAINER is apparently skilled\nin the handling of the ICE type.$,"The TRAINER is apparently skilled
in the handling of the ICE type.",,untranslated,\n,,,
dlg_64a6807af8a25be8,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,519,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInFightingType,The TRAINER is apparently skilled\nin the handling of the FIGHTING type.$,"The TRAINER is apparently skilled
in the handling of the FIGHTING type.",,untranslated,\n,,,
dlg_c9eadc8008dad367,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,523,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInPoisonType,The TRAINER is apparently skilled\nin the handling of the POISON type.$,"The TRAINER is apparently skilled
in the handling of the POISON type.",,untranslated,\n,,,
dlg_b989c6471a66adb2,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,527,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInGroundType,The TRAINER is apparently skilled\nin the handling of the GROUND type.$,"The TRAINER is apparently skilled
in the handling of the GROUND type.",,untranslated,\n,,,
dlg_03c8b835cfd24b7a,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,531,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInFlyingType,The TRAINER is apparently skilled\nin the handling of the FLYING type.$,"The TRAINER is apparently skilled
in the handling of the FLYING type.",,untranslated,\n,,,
dlg_686b8f0ba60df93d,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,535,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInPsychicType,The TRAINER is apparently skilled\nin the handling of the PSYCHIC type.$,"The TRAINER is apparently skilled
in the handling of the PSYCHIC type.",,untranslated,\n,,,
dlg_28cd1847ddde93dc,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,539,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInBugType,The TRAINER is apparently skilled\nin the handling of the BUG type.$,"The TRAINER is apparently skilled
in the handling of the BUG type.",,untranslated,\n,,,
dlg_e3d2724561418cab,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,543,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInRockType,The TRAINER is apparently skilled\nin the handling of the ROCK type.$,"The TRAINER is apparently skilled
in the handling of the ROCK type.",,untranslated,\n,,,
dlg_31cdf8afb99ef185,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,547,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInGhostType,The TRAINER is apparently skilled\nin the handling of the GHOST type.$,"The TRAINER is apparently skilled
in the handling of the GHOST type.",,untranslated,\n,,,
dlg_886bc7a24dab1bb2,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,551,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInDragonType,The TRAINER is apparently skilled\nin the handling of the DRAGON type.$,"The TRAINER is apparently skilled
in the handling of the DRAGON type.",,untranslated,\n,,,
dlg_15eaee513bfe028e,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,555,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInDarkType,The TRAINER is apparently skilled\nin the handling of the DARK type.$,"The TRAINER is apparently skilled
in the handling of the DARK type.",,untranslated,\n,,,
dlg_326a08341b27a8a1,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,559,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerSkilledInSteelType,The TRAINER is apparently skilled\nin the handling of the STEEL type.$,"The TRAINER is apparently skilled
in the handling of the STEEL type.",,untranslated,\n,,,
dlg_6a05e66a20fb1883,trainer,trainer_dialogue,,BattleFrontier_BattleFactoryPreBattleRoom,BattleFrontier BattleFactoryPreBattleRoom,,data/maps/BattleFrontier_BattleFactoryPreBattleRoom/scripts.inc,563,BattleFrontier_BattleFactoryPreBattleRoom_Text_TrainerHasNoClearFavorite,The TRAINER appears to have no clear\nfavorites when it comes to type.$,"The TRAINER appears to have no clear
favorites when it comes to type.",,untranslated,\n,,,
dlg_29ba77ffe566c46b,trainer,trainer_dialogue,,BattleFrontier_BattlePalaceLobby,BattleFrontier BattlePalaceLobby,,data/maps/BattleFrontier_BattlePalaceLobby/scripts.inc,576,BattleFrontier_BattlePalaceLobby_Text_ToDefeatMavenAnd7Trainers,To defeat the PALACE MAVEN\nand seven TRAINERS in a row…$,"To defeat the PALACE MAVEN
and seven TRAINERS in a row…",,untranslated,\n,,,
dlg_8a29bf7845965a06,trainer,trainer_dialogue,,BattleFrontier_BattlePikeLobby,BattleFrontier BattlePikeLobby,,data/maps/BattleFrontier_BattlePikeLobby/scripts.inc,388,BattleFrontier_BattlePikeLobby_Text_NeverHadToBattleTrainer,"I've completed the challenge 10 times\nnow, but I've never had to battle\la TRAINER once.$","I've completed the challenge 10 times
now, but I've never had to battle
a TRAINER once.",,untranslated,\n | \l,,,
dlg_bda4d5c9cc1ab85d,trainer,trainer_dialogue,,BattleFrontier_BattlePikeLobby,BattleFrontier BattlePikeLobby,,data/maps/BattleFrontier_BattlePikeLobby/scripts.inc,401,BattleFrontier_BattlePikeLobby_Text_TrainersWhicheverPathIChoose,"What is this weird place?\nI can't figure it out at all!\pI've taken the challenge a bunch\nof times, but all I ever do is run into\lTRAINERS whichever path I choose.$","What is this weird place?
I can't figure it out at all!
[PAGE]
I've taken the challenge a bunch
of times, but all I ever do is run into
TRAINERS whichever path I choose.",,untranslated,\n | \p | \n | \l,,,
dlg_43904a35ed37bd65,trainer,trainer_dialogue,,BattleFrontier_BattlePikeRoomNormal,BattleFrontier BattlePikeRoomNormal,,data/maps/BattleFrontier_BattlePikeRoomNormal/scripts.inc,743,BattleFrontier_BattlePikeRoomNormal_Text_BattleSomewhatToughTrainer,"Welcome…\pHere, we will have you battle\na somewhat-tough TRAINER…$","Welcome…
[PAGE]
Here, we will have you battle
a somewhat-tough TRAINER…",,untranslated,\p | \n,,,
dlg_7b5e05e892e498af,trainer,trainer_dialogue,,BattleFrontier_BattlePyramidFloor,BattleFrontier BattlePyramidFloor,,data/maps/BattleFrontier_BattlePyramidFloor/scripts.inc,128,BattleFacility_TrainerBattle_PlaceholderText,This is a sample message.$,This is a sample message.,,untranslated,,,,
dlg_a3498d1050ba55c5,trainer,trainer_dialogue,,BattleFrontier_BattlePyramidFloor,BattleFrontier BattlePyramidFloor,,data/maps/BattleFrontier_BattlePyramidFloor/scripts.inc,515,BattlePyramid_Text_SevenTrainersRemaining1,You were really awesome!\pBut there are still seven tough\nTRAINERS other than me!$,"You were really awesome!
[PAGE]
But there are still seven tough
TRAINERS other than me!",,untranslated,\p | \n,,,
dlg_35b5699fc5f0d9d4,trainer,trainer_dialogue,,BattleFrontier_BattlePyramidFloor,BattleFrontier BattlePyramidFloor,,data/maps/BattleFrontier_BattlePyramidFloor/scripts.inc,520,BattlePyramid_Text_SixTrainersRemaining1,You were really awesome!\pBut there are still six tough\nTRAINERS other than me!$,"You were really awesome!
[PAGE]
But there are still six tough
TRAINERS other than me!",,untranslated,\p | \n,,,
dlg_2550c8948838c843,trainer,trainer_dialogue,,BattleFrontier_BattlePyramidFloor,BattleFrontier BattlePyramidFloor,,data/maps/BattleFrontier_BattlePyramidFloor/scripts.inc,525,BattlePyramid_Text_FiveTrainersRemaining1,You were really awesome!\pBut there are still five tough\nTRAINERS other than me!$,"You were really awesome!
[PAGE]
But there are still five tough
TRAINERS other than me!",,untranslated,\p | \n,,,
dlg_ddbaa93b4a65943d,trainer,trainer_dialogue,,BattleFrontier_BattlePyramidFloor,BattleFrontier BattlePyramidFloor,,data/maps/BattleFrontier_BattlePyramidFloor/scripts.inc,530,BattlePyramid_Text_FourTrainersRemaining1,You were really awesome!\pBut there are still four tough\nTRAINERS other than me!$,"You were really awesome!
[PAGE]
But there are still four tough
TRAINERS other than me!",,untranslated,\p | \n,,,
dlg_1b854f1e9c7494a0,trainer,trainer_dialogue,,BattleFrontier_BattlePyramidFloor,BattleFrontier BattlePyramidFloor,,data/maps/BattleFrontier_BattlePyramidFloor/scripts.inc,535,BattlePyramid_Text_ThreeTrainersRemaining1,You were really awesome!\pBut there are still three tough\nTRAINERS other than me!$,"You were really awesome!
[PAGE]
But there are still three tough
TRAINERS other than me!",,untranslated,\p | \n,,,
dlg_b9fe91f0dc7f9d4c,trainer,trainer_dialogue,,BattleFrontier_BattlePyramidFloor,BattleFrontier BattlePyramidFloor,,data/maps/BattleFrontier_BattlePyramidFloor/scripts.inc,540,BattlePyramid_Text_TwoTrainersRemaining1,You were really awesome!\pBut there are still two tough\nTRAINERS other than me!$,"You were really awesome!
[PAGE]
But there are still two tough
TRAINERS other than me!",,untranslated,\p | \n,,,
